station,state,latitude,longitude,elevation,date,TMIN,TMAX,TAVG,AWND,WDF5,WSF5,SNOW,SNWD,PRCP
LOUISVILLE BOWMAN FLD,KY,38.2281,-85.6636,164.6,20170613,73.04,91.94,,4.921268,360,36.90951,,,0
LOUISVILLE BOWMAN FLD,KY,38.2281,-85.6636,164.6,20170715,66.92,84.92,,4.250186,360,14.987498,0,0,0
LOUISVILLE BOWMAN FLD,KY,38.2281,-85.6636,164.6,20170719,68,93.02,,3.802798,360,14.987498,,,0
LOUISVILLE BOWMAN FLD,KY,38.2281,-85.6636,164.6,20170823,64.04,80.96,,4.250186,360,16.105968,,,0
LOUISVILLE BOWMAN FLD,KY,38.2281,-85.6636,164.6,20170901,55.04,73.04,,14.092722,360,31.093466,,,3.2283482
LOUISVILLE BOWMAN FLD,KY,38.2281,-85.6636,164.6,20170902,55.04,66.02,,5.59235,360,19.908766,,,0.38976399
HATTIESBURG CHAIN MUNI AP,MS,31.2819,-89.2531,46,20170108,20.12,42.98,29.12,3.802798,360,14.092722,0,0,0
HATTIESBURG CHAIN MUNI AP,MS,31.2819,-89.2531,46,20170222,51.98,71.06,58.46,3.579104,360,17.000744,0,0,0
HATTIESBURG CHAIN MUNI AP,MS,31.2819,-89.2531,46,20170310,55.94,75.92,69.08,3.579104,360,17.000744,0,0,0.05905515
HATTIESBURG CHAIN MUNI AP,MS,31.2819,-89.2531,46,20170319,48.02,82.94,64.58,2.013246,360,12.974252,0,0,0
HATTIESBURG CHAIN MUNI AP,MS,31.2819,-89.2531,46,20170528,71.06,86,79.16,4.921268,360,38.922756,0,0,0.16929143
HATTIESBURG CHAIN MUNI AP,MS,31.2819,-89.2531,46,20170726,71.96,93.92,81.32,2.684328,360,12.974252,0,0,0
HATTIESBURG CHAIN MUNI AP,MS,31.2819,-89.2531,46,20170906,62.06,80.06,74.66,5.368656,360,18.119214,0,0,0
HATTIESBURG CHAIN MUNI AP,MS,31.2819,-89.2531,46,20170908,55.04,82.04,67.82,3.579104,360,18.119214,0,0,0
HATTIESBURG CHAIN MUNI AP,MS,31.2819,-89.2531,46,20170911,62.06,80.06,69.44,10.289924,360,29.974996,0,0,0
AUGUSTA DANIEL FLD AP,GA,33.4669,-82.0386,128.9,20170203,48.92,66.02,,6.263432,360,27.066974,,,0.0393701
AUGUSTA DANIEL FLD AP,GA,33.4669,-82.0386,128.9,20170627,69.98,89.96,,3.802798,360,17.000744,0,0,0
AUGUSTA DANIEL FLD AP,GA,33.4669,-82.0386,128.9,20170721,75.02,96.08,,4.026492,360,21.027236,,,0.09842525
MOBILE DWTN AP,AL,30.6264,-88.0681,7.9,20170108,24.26,46.04,,9.618842,360,19.908766,,,0
MOBILE DWTN AP,AL,30.6264,-88.0681,7.9,20170226,46.04,66.02,,8.94776,360,25.053728,,,0
MOBILE DWTN AP,AL,30.6264,-88.0681,7.9,20170303,44.06,69.98,,9.618842,360,25.948504,,,0
MOBILE DWTN AP,AL,30.6264,-88.0681,7.9,20170608,68,87.98,,7.605596,360,17.000744,,,0
MOBILE DWTN AP,AL,30.6264,-88.0681,7.9,20170827,80.06,91.94,,8.94776,360,19.01399,,,0
MOBILE DWTN AP,AL,30.6264,-88.0681,7.9,20170908,60.98,86,,9.171454,360,19.908766,,,0
DOTHAN RGNL AP,AL,31.3214,-85.4497,112.8,20170108,22.1,44.96,,8.276678,360,21.027236,,,0
DOTHAN RGNL AP,AL,31.3214,-85.4497,112.8,20170213,50,75.02,,7.381902,360,19.908766,,,0
DOTHAN RGNL AP,AL,31.3214,-85.4497,112.8,20170601,71.96,84.92,,3.802798,360,14.092722,,,0.01181103
DOTHAN RGNL AP,AL,31.3214,-85.4497,112.8,20170720,75.02,96.08,,4.026492,360,14.987498,,,0
DOTHAN RGNL AP,AL,31.3214,-85.4497,112.8,20170907,55.04,82.04,,6.263432,360,17.000744,0,0,0
CINCINNATI,OH,39.4203,-83.8217,321.9,20170313,24.26,41,,9.618842,360,21.027236,,,0.05118113
CINCINNATI,OH,39.4203,-83.8217,321.9,20170505,44.06,55.94,,17.000744,360,34.001488,,,0.85039416
CINCINNATI,OH,39.4203,-83.8217,321.9,20170724,60.08,82.94,,8.052984,360,19.908766,,,0
CINCINNATI,OH,39.4203,-83.8217,321.9,20170728,64.04,82.04,,9.842536,360,27.96175,,,0
CINCINNATI,OH,39.4203,-83.8217,321.9,20170830,53.96,78.98,,1.789552,360,14.092722,,,0
CINCINNATI,OH,39.4203,-83.8217,321.9,20170908,46.94,71.96,,5.144962,360,14.987498,,,0.01968505
MERIDIAN KEY FLD,MS,32.3347,-88.7442,89.6,20170104,35.06,57.02,52.88,9.618842,360,25.948504,0,0,0
MERIDIAN KEY FLD,MS,32.3347,-88.7442,89.6,20170105,32,53.96,42.26,4.697574,360,17.000744,0,0,0.0393701
MERIDIAN KEY FLD,MS,32.3347,-88.7442,89.6,20170106,27.14,39.92,37.4,13.869028,360,25.948504,0.787402,0,0.55905542
MERIDIAN KEY FLD,MS,32.3347,-88.7442,89.6,20170107,20.12,35.96,27.32,12.079476,360,27.96175,0,0,0
MERIDIAN KEY FLD,MS,32.3347,-88.7442,89.6,20170202,46.04,77,58.46,8.276678,360,25.053728,0,0,0
MERIDIAN KEY FLD,MS,32.3347,-88.7442,89.6,20170424,51.08,73.04,59.36,5.368656,360,21.922012,0,0,0
MERIDIAN KEY FLD,MS,32.3347,-88.7442,89.6,20170528,71.96,86,79.7,6.71082,360,34.001488,0,0,0
MERIDIAN KEY FLD,MS,32.3347,-88.7442,89.6,20170812,75.02,93.02,82.58,2.908022,360,19.01399,0,0,0.01968505
MERIDIAN KEY FLD,MS,32.3347,-88.7442,89.6,20170902,64.94,89.06,75.92,1.789552,360,12.079476,0,0,0
MERIDIAN KEY FLD,MS,32.3347,-88.7442,89.6,20170906,59,82.04,74.12,6.934514,360,23.935258,0,0,0
CHARLESTON YEAGER AP,WV,38.3794,-81.59,277.4,20170422,44.96,57.02,54.32,4.921268,360,17.000744,0,0,0.35826791
CHARLESTON YEAGER AP,WV,38.3794,-81.59,277.4,20170515,55.04,78.08,68.54,2.908022,360,12.974252,0,0,0
CHARLESTON YEAGER AP,WV,38.3794,-81.59,277.4,20170607,51.98,68,60.62,3.35541,360,14.987498,0,0,0
ALBANY SW GA RGNL AP,GA,31.5356,-84.1944,57.9,20170104,48.92,64.94,,6.039738,360,18.119214,0,0,0
ALBANY SW GA RGNL AP,GA,31.5356,-84.1944,57.9,20170106,41,57.92,,5.144962,360,19.908766,0,0,0.25984266
ALBANY SW GA RGNL AP,GA,31.5356,-84.1944,57.9,20170216,39.02,64.04,,5.816044,360,19.908766,0,0,0
ALBANY SW GA RGNL AP,GA,31.5356,-84.1944,57.9,20170302,51.08,73.04,,9.618842,360,27.066974,0,0,0.35039389
ALBANY SW GA RGNL AP,GA,31.5356,-84.1944,57.9,20170911,60.08,69.08,,17.224438,360,51.002232,0,0,2.40945012
ALMA BACON CO AP,GA,31.5358,-82.5067,58.8,20170311,44.06,71.06,59.72,4.026492,360,21.027236,0,0,0
ALMA BACON CO AP,GA,31.5358,-82.5067,58.8,20170319,42.98,69.98,61.88,6.039738,360,23.040482,0,0,0
ALMA BACON CO AP,GA,31.5358,-82.5067,58.8,20170711,73.04,93.02,80.96,2.908022,360,17.000744,0,0,0.46063017
ALMA BACON CO AP,GA,31.5358,-82.5067,58.8,20170731,64.04,87.08,78.08,4.250186,360,19.908766,0,0,0
ALMA BACON CO AP,GA,31.5358,-82.5067,58.8,20170916,71.06,91.04,79.52,1.565858,360,14.092722,0,0,0
ANNISTON METRO AP,AL,33.5872,-85.8556,181.1,20170212,55.04,73.94,,9.842536,360,31.093466,0,0,0.0393701
ANNISTON METRO AP,AL,33.5872,-85.8556,181.1,20170219,48.92,73.04,,2.460634,360,16.105968,0,0,0
ANNISTON METRO AP,AL,33.5872,-85.8556,181.1,20170227,44.96,57.02,,6.934514,360,31.093466,,0,0.22834658
ANNISTON METRO AP,AL,33.5872,-85.8556,181.1,20170303,29.12,60.08,,5.144962,360,27.066974,0,0,0
ANNISTON METRO AP,AL,33.5872,-85.8556,181.1,20170308,42.08,69.98,,2.684328,360,21.027236,0,0,0
ANNISTON METRO AP,AL,33.5872,-85.8556,181.1,20170321,53.06,86,,8.94776,360,38.02798,0,0,0
ANNISTON METRO AP,AL,33.5872,-85.8556,181.1,20170513,59,80.06,,4.697574,360,23.040482,0,0,0
ANNISTON METRO AP,AL,33.5872,-85.8556,181.1,20170626,57.92,84.92,,3.579104,360,21.027236,0,0,0
ANNISTON METRO AP,AL,33.5872,-85.8556,181.1,20170627,62.96,86,,4.250186,360,19.908766,0,0,0
ANNISTON METRO AP,AL,33.5872,-85.8556,181.1,20170812,73.04,89.96,,3.579104,360,17.000744,0,0,0.01181103
ANNISTON METRO AP,AL,33.5872,-85.8556,181.1,20170906,53.06,75.92,,4.47388,360,19.908766,0,0,0.01968505
ATLANTA HARTSFIELD INTL AP,GA,33.63,-84.4417,307.8,20170315,28.22,42.98,34.34,13.645334,360,29.08022,0,0,0
ATLANTA HARTSFIELD INTL AP,GA,33.63,-84.4417,307.8,20170522,68,78.98,73.22,3.131716,360,14.987498,0,0,0.33858286
ATLANTA HARTSFIELD INTL AP,GA,33.63,-84.4417,307.8,20170602,68,87.08,75.38,4.921268,360,19.01399,0,0,0
ATLANTA HARTSFIELD INTL AP,GA,33.63,-84.4417,307.8,20170720,73.04,93.02,84.02,8.276678,360,23.935258,0,0,0
ATLANTA HARTSFIELD INTL AP,GA,33.63,-84.4417,307.8,20170724,73.94,91.04,81.14,6.71082,360,29.974996,0,0,0
ATLANTA HARTSFIELD INTL AP,GA,33.63,-84.4417,307.8,20170808,69.98,75.92,73.76,3.579104,360,17.000744,0,0,1.11811084
BIRMINGHAM AP,AL,33.5656,-86.745,187.5,20170209,33.98,55.94,50.54,10.737312,360,35.119958,0,0,0
BIRMINGHAM AP,AL,33.5656,-86.745,187.5,20170212,53.06,73.94,69.08,10.513618,360,27.96175,0,0,0.07086618
BIRMINGHAM AP,AL,33.5656,-86.745,187.5,20170216,32,62.06,46.76,3.35541,360,16.105968,0,0,0
BIRMINGHAM AP,AL,33.5656,-86.745,187.5,20170528,66.02,82.94,76.46,8.94776,360,31.093466,0,0,0.14960638
BIRMINGHAM AP,AL,33.5656,-86.745,187.5,20170607,62.96,82.94,73.58,8.724066,360,23.040482,0,0,0
BIRMINGHAM AP,AL,33.5656,-86.745,187.5,20170701,71.96,91.04,79.16,7.381902,360,21.027236,0,0,1.20078805
BIRMINGHAM AP,AL,33.5656,-86.745,187.5,20170720,73.94,93.92,83.12,3.131716,360,21.027236,0,0,0
BIRMINGHAM AP,AL,33.5656,-86.745,187.5,20170729,69.08,89.06,81.32,8.500372,360,23.040482,0,0,0.0393701
BIRMINGHAM AP,AL,33.5656,-86.745,187.5,20170819,69.98,93.02,80.96,2.460634,360,14.092722,0,0,0
BIRMINGHAM AP,AL,33.5656,-86.745,187.5,20170823,71.06,87.08,78.26,5.816044,360,17.000744,0,0,0
BIRMINGHAM AP,AL,33.5656,-86.745,187.5,20170917,69.08,87.98,76.46,2.908022,360,23.935258,0,0,0.12992133
BRISTOL TRI CITY AP,TN,36.4731,-82.4044,457.2,20170319,30.2,50,42.44,4.697574,360,17.000744,0,0,0
BRISTOL TRI CITY AP,TN,36.4731,-82.4044,457.2,20170422,55.04,69.98,63.5,4.47388,360,18.119214,0,0,0.68110273
BRISTOL TRI CITY AP,TN,36.4731,-82.4044,457.2,20170513,48.02,71.96,62.42,3.131716,360,18.119214,0,0,0.01181103
BRISTOL TRI CITY AP,TN,36.4731,-82.4044,457.2,20170909,46.94,75.92,60.26,2.460634,360,17.000744,0,0,0
BRUNSWICK MALCOLM MCKINNON AP,GA,31.1522,-81.3908,4.9,20170226,46.04,66.02,,7.158208,360,21.922012,0,0,0
CHARLESTON INTL AP,SC,32.8986,-80.0403,12.2,20170310,51.98,80.96,63.86,13.42164,360,31.093466,0,0,0
CHARLESTON INTL AP,SC,32.8986,-80.0403,12.2,20170506,51.08,73.94,,11.855782,360,27.96175,0,0,0
CHARLESTON INTL AP,SC,32.8986,-80.0403,12.2,20170829,69.98,78.08,72.68,9.618842,360,21.922012,0,0,0
CHARLOTTE DOUGLAS AP,NC,35.2236,-80.9553,221.9,20170425,53.96,71.06,58.28,6.934514,360,18.119214,0,0,0.01968505
CHARLOTTE DOUGLAS AP,NC,35.2236,-80.9553,221.9,20170703,71.96,91.94,80.78,4.026492,360,27.066974,0,0,0.92126034
CHARLOTTE DOUGLAS AP,NC,35.2236,-80.9553,221.9,20170705,69.98,91.04,77.18,3.802798,360,31.988242,0,0,0.07086618
CHARLOTTE DOUGLAS AP,NC,35.2236,-80.9553,221.9,20170815,71.96,91.04,78.44,3.35541,360,29.974996,0,0,0.94881941
CHARLOTTE DOUGLAS AP,NC,35.2236,-80.9553,221.9,20170823,73.04,93.02,81.14,4.921268,360,33.106712,0,0,0.01968505
CHARLOTTE DOUGLAS AP,NC,35.2236,-80.9553,221.9,20170906,53.96,68,66.38,5.368656,360,21.027236,0,0,0.90944931
CHATTANOOGA LOVELL AP,TN,35.0311,-85.2014,204.5,20170106,24.26,35.06,32.9,11.855782,360,21.922012,0.3149608,0,0.01968505
CHATTANOOGA LOVELL AP,TN,35.0311,-85.2014,204.5,20170107,18.14,30.2,24.08,13.197946,360,27.96175,0,1.181103,0
CHATTANOOGA LOVELL AP,TN,35.0311,-85.2014,204.5,20170122,51.08,64.94,59.18,10.737312,360,42.949248,0,0,1.03937064
CHATTANOOGA LOVELL AP,TN,35.0311,-85.2014,204.5,20170203,33.98,50,44.42,10.961006,360,27.066974,0,0,0
CHATTANOOGA LOVELL AP,TN,35.0311,-85.2014,204.5,20170213,37.04,59,51.26,9.618842,360,27.96175,0,0,0
CHATTANOOGA LOVELL AP,TN,35.0311,-85.2014,204.5,20170302,39.02,57.92,50.72,10.961006,360,29.08022,0,0,0
CHATTANOOGA LOVELL AP,TN,35.0311,-85.2014,204.5,20170315,27.14,42.08,32.36,11.632088,360,29.974996,0,0,0
CHATTANOOGA LOVELL AP,TN,35.0311,-85.2014,204.5,20170319,37.94,60.98,50.72,8.276678,360,23.935258,0,0,0
CHATTANOOGA LOVELL AP,TN,35.0311,-85.2014,204.5,20170719,71.96,93.92,81.68,2.908022,360,14.987498,0,0,0
CHATTANOOGA LOVELL AP,TN,35.0311,-85.2014,204.5,20170730,66.92,87.08,76.82,7.605596,360,23.040482,0,0,0
CHATTANOOGA LOVELL AP,TN,35.0311,-85.2014,204.5,20170917,64.04,89.06,75.02,1.789552,360,10.961006,0,0,0
COLUMBIA,SC,33.9486,-81.1186,70.4,20170107,29.12,39.92,37.22,8.94776,360,29.974996,0.1181103,0,0.44094512
COLUMBIA,SC,33.9486,-81.1186,70.4,20170625,73.04,91.94,80.06,4.697574,360,16.105968,0,0,0
GREENVILLE DWTN AP,SC,34.8461,-82.3461,319.4,20170408,44.96,69.98,,5.368656,360,19.01399,,,0
GREENVILLE DWTN AP,SC,34.8461,-82.3461,319.4,20170531,66.92,86,,5.368656,360,29.08022,,,0.40157502
GREENVILLE DWTN AP,SC,34.8461,-82.3461,319.4,20170602,66.92,89.06,,3.35541,360,17.000744,,,0
GREENVILLE DWTN AP,SC,34.8461,-82.3461,319.4,20170727,73.94,91.94,,6.039738,360,18.119214,,,0
JACKSONVILLE,FL,30.4844,-81.7019,10.1,20170108,26.24,46.94,36.32,8.500372,360,21.027236,0,0,0
JACKSONVILLE,FL,30.4844,-81.7019,10.1,20170315,35.96,53.96,45.14,10.513618,360,25.053728,0,0,0
JACKSONVILLE,FL,30.4844,-81.7019,10.1,20170913,62.96,89.06,75.02,3.802798,360,19.908766,0,0,0
KNOXVILLE MCGHEE TYSON AP,TN,35.8181,-83.9858,293.2,20170107,14.18,25.16,20.12,7.605596,360,23.040482,1.2992133,1.968505,0.1181103
KNOXVILLE MCGHEE TYSON AP,TN,35.8181,-83.9858,293.2,20170322,44.96,59,55.76,10.289924,360,23.040482,0,0,0
KNOXVILLE MCGHEE TYSON AP,TN,35.8181,-83.9858,293.2,20170422,59,75.02,66.74,7.605596,360,25.053728,0,0,0.85826818
MEMPHIS INTL AP,TN,35.0564,-89.9864,77.4,20170314,32,39.02,37.94,11.855782,360,25.053728,0,0,0
MEMPHIS INTL AP,TN,35.0564,-89.9864,77.4,20170505,48.02,69.98,55.58,13.869028,360,46.080964,0,0,0.05118113
MEMPHIS INTL AP,TN,35.0564,-89.9864,77.4,20170513,59,78.98,67.82,10.06623,360,29.08022,0,0,0
MEMPHIS INTL AP,TN,35.0564,-89.9864,77.4,20170607,64.94,84.02,75.38,10.06623,360,31.093466,0,0,0
MEMPHIS INTL AP,TN,35.0564,-89.9864,77.4,20170716,73.94,91.94,81.5,5.144962,360,19.01399,0,0,0
MEMPHIS INTL AP,TN,35.0564,-89.9864,77.4,20170719,77,96.98,87.62,3.131716,360,16.105968,0,0,0
MEMPHIS INTL AP,TN,35.0564,-89.9864,77.4,20170729,73.04,87.98,79.88,10.737312,360,25.053728,0,0,0
MEMPHIS INTL AP,TN,35.0564,-89.9864,77.4,20170820,75.92,95,84.56,4.697574,360,31.988242,0,0,1.29133928
MEMPHIS INTL AP,TN,35.0564,-89.9864,77.4,20170910,62.06,80.96,,9.395148,360,27.96175,0,0,0
MOBILE,AL,30.6794,-88.2397,63.4,20170106,32,53.06,46.4,14.763804,360,31.093466,0,0,0.85039416
MOBILE,AL,30.6794,-88.2397,63.4,20170209,42.08,66.92,61.34,12.526864,360,35.119958,0,0,0
MOBILE,AL,30.6794,-88.2397,63.4,20170422,62.06,84.02,72.68,6.934514,360,35.119958,0,0,0.35826791
MONTGOMERY AP,AL,32.2997,-86.4075,61.6,20170212,64.04,78.98,70.52,8.500372,360,27.96175,0,0,0
MONTGOMERY AP,AL,32.2997,-86.4075,61.6,20170727,73.04,96.98,82.58,2.684328,360,25.053728,0,0,0
MONTGOMERY AP,AL,32.2997,-86.4075,61.6,20170907,55.04,82.04,68.72,4.921268,360,18.119214,0,0,0
MUSCLE SHOALS RGNL AP,AL,34.7442,-87.5997,164.6,20170222,55.04,71.06,,3.802798,360,14.092722,0,0,0
MUSCLE SHOALS RGNL AP,AL,34.7442,-87.5997,164.6,20170312,30.2,53.06,,6.487126,360,19.908766,0,0,0.01968505
MUSCLE SHOALS RGNL AP,AL,34.7442,-87.5997,164.6,20170315,28.22,44.06,,6.71082,360,18.119214,0,0,0
MUSCLE SHOALS RGNL AP,AL,34.7442,-87.5997,164.6,20170529,64.04,80.96,,2.908022,360,29.08022,0,0,0.37007894
MUSCLE SHOALS RGNL AP,AL,34.7442,-87.5997,164.6,20170812,73.04,89.06,,4.250186,360,14.987498,0,0,0
MUSCLE SHOALS RGNL AP,AL,34.7442,-87.5997,164.6,20170813,69.08,87.98,,1.565858,360,12.079476,0,0,0
NASHVILLE INTL AP,TN,36.1189,-86.6892,182.9,20170107,11.12,23.18,16.88,9.395148,360,21.922012,0,0,0
NASHVILLE INTL AP,TN,36.1189,-86.6892,182.9,20170115,44.96,57.92,49.82,4.250186,360,12.079476,0,0,0.03149608
NASHVILLE INTL AP,TN,36.1189,-86.6892,182.9,20170212,44.06,71.96,67.82,11.632088,360,34.001488,0,0,0
NASHVILLE INTL AP,TN,36.1189,-86.6892,182.9,20170302,37.04,55.04,47.66,7.605596,360,23.935258,0,0,0
NASHVILLE INTL AP,TN,36.1189,-86.6892,182.9,20170320,44.06,84.02,59.72,8.500372,360,38.922756,0,0,0.18110246
NASHVILLE INTL AP,TN,36.1189,-86.6892,182.9,20170412,53.96,78.98,64.76,5.59235,360,14.987498,0,0,0
NASHVILLE INTL AP,TN,36.1189,-86.6892,182.9,20170417,62.96,78.98,69.98,5.59235,360,21.922012,0,0,0.38188997
NASHVILLE INTL AP,TN,36.1189,-86.6892,182.9,20170701,71.06,91.94,81.14,5.144962,360,38.922756,0,0,0.27952771
NASHVILLE INTL AP,TN,36.1189,-86.6892,182.9,20170715,71.06,86,78.08,4.026492,360,21.922012,0,0,1.55118194
NASHVILLE INTL AP,TN,36.1189,-86.6892,182.9,20170730,62.96,87.98,75.56,7.158208,360,23.040482,0,0,0
NASHVILLE INTL AP,TN,36.1189,-86.6892,182.9,20170823,68,84.02,76.46,6.71082,360,19.01399,0,0,0
PENSACOLA RGNL AP,FL,30.4781,-87.1869,34.1,20170209,48.92,71.06,,13.645334,360,35.119958,0,0,0
PENSACOLA RGNL AP,FL,30.4781,-87.1869,34.1,20170302,53.06,68,,14.316416,360,33.106712,0,0,0
PENSACOLA RGNL AP,FL,30.4781,-87.1869,34.1,20170607,73.04,89.96,,8.276678,360,25.948504,0,0,0.20078751
PENSACOLA RGNL AP,FL,30.4781,-87.1869,34.1,20170701,77,91.04,,7.381902,360,23.935258,0,0,0.09055123
PENSACOLA RGNL AP,FL,30.4781,-87.1869,34.1,20170907,64.04,84.02,,7.605596,360,17.000744,0,0,0
AUSTIN BERGSTROM AP,TX,30.1831,-97.68,146.3,20170422,55.94,73.04,69.98,13.42164,360,29.08022,0,0,0
AUSTIN BERGSTROM AP,TX,30.1831,-97.68,146.3,20170504,50,80.06,70.34,14.316416,360,40.041226,0,0,0
AUSTIN BERGSTROM AP,TX,30.1831,-97.68,146.3,20170505,51.08,86,67.28,6.71082,360,25.053728,0,0,0
AUSTIN BERGSTROM AP,TX,30.1831,-97.68,146.3,20170831,66.02,93.02,78.44,3.802798,360,16.105968,0,0,0
AUSTIN BERGSTROM AP,TX,30.1831,-97.68,146.3,20170912,55.04,91.94,72.68,4.026492,360,18.119214,0,0,0
TOPEKA FORBES FLD,KS,38.9503,-95.6639,325.2,20170102,41,51.08,,7.381902,360,21.922012,,,0.07086618
TOPEKA FORBES FLD,KS,38.9503,-95.6639,325.2,20170829,57.92,80.06,,4.250186,360,18.119214,,,0
JACKSON HAWKINS FLD,MS,32.3367,-90.2214,104.2,20170202,42.98,64.04,,6.039738,360,17.000744,0,0,0.05905515
JACKSON HAWKINS FLD,MS,32.3367,-90.2214,104.2,20170203,37.94,53.96,,7.158208,360,21.922012,0,0,0
JACKSON HAWKINS FLD,MS,32.3367,-90.2214,104.2,20170209,37.94,55.94,,5.144962,360,25.053728,0,0,0
JACKSON HAWKINS FLD,MS,32.3367,-90.2214,104.2,20170522,64.04,73.04,,2.684328,360,12.079476,0,0,1.20866207
JACKSON HAWKINS FLD,MS,32.3367,-90.2214,104.2,20170607,66.02,84.02,,6.487126,360,21.027236,0,0,0
JACKSON HAWKINS FLD,MS,32.3367,-90.2214,104.2,20170616,68,91.94,,5.816044,360,38.922756,0,0,1.2598432
JACKSON HAWKINS FLD,MS,32.3367,-90.2214,104.2,20170729,75.02,89.06,,5.368656,360,25.053728,0,0,0.22834658
WINFIELD STROTHER FLD AP,KS,37.1681,-97.0369,350.5,20170102,44.96,60.08,,7.605596,360,21.027236,,,0.01968505
WINFIELD STROTHER FLD AP,KS,37.1681,-97.0369,350.5,20170208,18.14,37.94,,14.092722,360,34.001488,,,0
WINFIELD STROTHER FLD AP,KS,37.1681,-97.0369,350.5,20170228,44.96,75.02,,16.553356,360,42.054472,,,0
WINFIELD STROTHER FLD AP,KS,37.1681,-97.0369,350.5,20170328,50,57.02,,12.526864,360,35.119958,,,1.9291349
WINFIELD STROTHER FLD AP,KS,37.1681,-97.0369,350.5,20170422,42.98,60.08,,11.855782,360,27.066974,,,0
WINFIELD STROTHER FLD AP,KS,37.1681,-97.0369,350.5,20170529,53.06,86,,6.039738,360,19.908766,,,0
WINFIELD STROTHER FLD AP,KS,37.1681,-97.0369,350.5,20170626,62.96,87.98,,7.381902,360,76.950736,,,0.42913409
WINFIELD STROTHER FLD AP,KS,37.1681,-97.0369,350.5,20170722,77,105.08,,11.408394,360,40.041226,,,0
WINFIELD STROTHER FLD AP,KS,37.1681,-97.0369,350.5,20170809,66.92,84.92,,7.605596,360,36.90951,,,1.48031576
ALEXANDRIA ESLER RGNL AP,LA,31.3928,-92.2956,34.1,20170106,24.26,37.94,,8.052984,360,25.948504,,,0.33858286
ALEXANDRIA ESLER RGNL AP,LA,31.3928,-92.2956,34.1,20170608,57.92,86,,2.23694,360,17.000744,,,0
ALEXANDRIA ESLER RGNL AP,LA,31.3928,-92.2956,34.1,20170708,71.96,93.92,,2.908022,360,19.908766,,,0
GREENVILLE ASOS,MS,33.4825,-90.9853,39,20170104,32,48.02,44.24,12.974252,360,29.974996,0,0,0
GREENVILLE ASOS,MS,33.4825,-90.9853,39,20170106,21.2,31.1,28.22,18.566602,360,31.988242,,0,0
GREENVILLE ASOS,MS,33.4825,-90.9853,39,20170203,33.08,46.94,40.28,12.526864,360,23.935258,0,0,0
GREENVILLE ASOS,MS,33.4825,-90.9853,39,20170209,32,48.02,42.44,8.94776,360,27.066974,0,0,0
GREENVILLE ASOS,MS,33.4825,-90.9853,39,20170307,44.96,68,62.42,10.737312,360,36.90951,0,0,0.55905542
GREENVILLE ASOS,MS,33.4825,-90.9853,39,20170313,35.96,48.02,42.62,6.263432,360,27.96175,0,0,0.05905515
GREENVILLE ASOS,MS,33.4825,-90.9853,39,20170511,64.04,82.94,72.86,9.618842,360,29.974996,0,0,0.01181103
GREENVILLE ASOS,MS,33.4825,-90.9853,39,20170512,64.04,82.04,70.16,10.06623,360,25.053728,0,0,0.1181103
GREENVILLE ASOS,MS,33.4825,-90.9853,39,20170608,57.92,82.94,71.24,6.487126,360,19.01399,0,0,0
GREENVILLE ASOS,MS,33.4825,-90.9853,39,20170906,55.04,78.98,69.44,7.82929,360,25.053728,0,0,0
MONROE RGNL AP,LA,32.5156,-92.0406,24.1,20170313,42.08,51.08,,5.816044,360,23.935258,,0,0.09842525
MONROE RGNL AP,LA,32.5156,-92.0406,24.1,20170406,48.02,71.96,,8.276678,360,25.948504,0,0,0
MONROE RGNL AP,LA,32.5156,-92.0406,24.1,20170609,60.08,86,,1.565858,360,12.079476,0,0,0
MONROE RGNL AP,LA,32.5156,-92.0406,24.1,20170619,75.92,89.96,,5.144962,360,19.01399,0,0,0
MONROE RGNL AP,LA,32.5156,-92.0406,24.1,20170708,75.02,91.94,,5.144962,360,35.119958,0,0,0
MONROE RGNL AP,LA,32.5156,-92.0406,24.1,20170821,73.94,95,,2.23694,360,36.90951,0,0,1.2992133
MONROE RGNL AP,LA,32.5156,-92.0406,24.1,20170903,66.92,91.04,,0.671082,360,8.052984,0,0,0
MONROE RGNL AP,LA,32.5156,-92.0406,24.1,20170905,68,93.02,,6.039738,360,42.054472,0,0,0.1181103
SHREVEPORT,LA,32.4506,-93.8411,83.2,20170107,19.22,39.02,26.96,5.59235,360,19.01399,0,0,0
SHREVEPORT,LA,32.4506,-93.8411,83.2,20170117,51.98,57.92,57.02,4.921268,360,17.000744,0,0,0.33858286
SHREVEPORT,LA,32.4506,-93.8411,83.2,20170209,41,60.98,53.24,8.500372,360,21.922012,0,0,0
SHREVEPORT,LA,32.4506,-93.8411,83.2,20170307,46.94,73.04,67.82,9.618842,360,35.119958,0,0,0.33858286
SHREVEPORT,LA,32.4506,-93.8411,83.2,20170314,33.98,62.06,48.38,4.697574,360,19.01399,0,0,0
SHREVEPORT,LA,32.4506,-93.8411,83.2,20170606,71.96,89.06,77.18,6.71082,360,25.053728,0,0,0
SHREVEPORT,LA,32.4506,-93.8411,83.2,20170830,69.98,73.94,72.68,15.882274,360,31.988242,0,0,2.96063152
SHREVEPORT,LA,32.4506,-93.8411,83.2,20170906,60.98,82.04,73.58,8.052984,360,23.935258,0,0,0
AUSTIN-CAMP MABRY,TX,30.3208,-97.7603,204.2,20170103,44.06,75.92,,5.816044,360,23.040482,0,0,0
